seq,concurrency,latency_ms,status,ok
48000,500,1.28,429,0
48100,500,0.88,429,0
48200,500,3.74,429,0
48300,500,2.26,429,0
48400,500,1.93,429,0
48500,500,7.15,429,0
48600,500,1.82,429,0
48700,500,2.02,429,0
48800,500,10.76,429,0
48900,500,4.41,429,0
49000,500,4.44,429,0
49100,500,3.49,429,0
49200,500,24.51,429,0
49300,500,16.47,429,0
49400,500,9.22,429,0
49500,500,3.37,429,0
49600,500,3.12,429,0
49700,500,4.23,429,0
49800,500,4.13,429,0
49900,500,1.87,429,0
50000,500,2.73,429,0
50100,500,3.85,429,0
50200,500,5.74,429,0
50300,500,2.79,429,0
50400,500,2.71,429,0
50500,500,3.02,429,0
50600,500,2.70,429,0
50700,500,2.16,429,0
50800,500,1.66,429,0
50900,500,1.47,429,0
51000,500,2.78,429,0
51100,500,2.90,429,0
51200,500,3.50,429,0
51300,500,2.61,429,0
51400,500,3.83,429,0
51500,500,1.97,429,0
51600,500,0.95,429,0
51700,500,2.25,429,0
51800,500,1.73,429,0
51900,500,2.32,429,0
52000,500,0.82,429,0
52100,500,2.82,429,0
52200,500,3.00,429,0
52300,500,3.46,429,0
52400,500,7.11,429,0
52500,500,3.44,429,0
52600,500,2.51,429,0
52700,500,4.38,429,0
52800,500,4.00,429,0
52900,500,3.25,429,0
53000,500,3.59,429,0
53100,500,1.76,429,0
53200,500,2.72,429,0
53300,500,2.43,429,0
53400,500,2.34,429,0
53500,500,6.32,429,0
53600,500,3.24,429,0
53700,500,3.19,429,0
53800,500,2.80,429,0
53900,500,0.81,429,0
54000,500,2.98,429,0
54100,500,1.96,429,0
54200,500,1.58,429,0
54300,500,2.89,429,0
54400,500,4194.23,200,1
54500,500,0.33,429,0
54600,500,1.59,429,0
54700,500,0.20,429,0
54800,500,5.46,429,0
54900,500,0.28,429,0
55000,500,0.27,429,0
55100,500,0.56,429,0
55200,500,0.53,429,0
55300,500,0.43,429,0
55400,500,0.38,429,0
55500,500,1.17,429,0
55600,500,0.58,429,0
55700,500,0.83,429,0
55800,500,2.56,429,0
55900,500,0.52,429,0
56000,500,1.76,429,0
56100,500,1.73,429,0
56200,500,2.72,429,0
56300,500,1.67,429,0
56400,500,1.19,429,0
56500,500,1.20,429,0
56600,500,1.40,429,0
56700,500,1.95,429,0
56800,500,2.50,429,0
56900,500,0.95,429,0
57000,500,3.58,429,0
57100,500,1.88,429,0
57200,500,1.00,429,0
57300,500,1.19,429,0
57400,500,1.58,429,0
57500,500,1.13,429,0
57600,500,1.93,429,0
57700,500,1.00,429,0
57800,500,1.07,429,0
57900,500,0.61,429,0
58000,500,1.01,429,0
58100,500,1.26,429,0
58200,500,1.16,429,0
58300,500,1.23,429,0
58400,500,1.17,429,0
58500,500,1.77,429,0
58600,500,1.08,429,0
58700,500,1.63,429,0
58800,500,1.03,429,0
58900,500,0.64,429,0
59000,500,1.95,429,0
59100,500,1.60,429,0
59200,500,0.69,429,0
59300,500,2.06,429,0
59400,500,0.88,429,0
59500,500,1.01,429,0
59600,500,9.42,429,0
59700,500,1.52,429,0
59800,500,3.77,429,0
59900,500,0.75,429,0
60000,500,2.09,429,0
60100,500,1.02,429,0
60200,500,3.97,429,0
60300,500,1.58,429,0
60400,500,1.68,429,0
60500,500,1.49,429,0
60600,500,2.12,429,0
60700,500,1.37,429,0
60800,500,1.29,429,0
60900,500,1.51,429,0
61000,500,2.58,429,0
61100,500,2.12,429,0
61200,500,1.76,429,0
61300,500,1.81,429,0
61400,500,2.30,429,0
61500,500,1.53,429,0
61600,500,2.53,429,0
61700,500,2.96,429,0
61800,500,1.33,429,0
61900,500,1.66,429,0
62000,500,1.59,429,0
62100,500,0.92,429,0
62200,500,2.40,429,0
62300,500,1.37,429,0
62400,500,2.09,429,0
62500,500,2.08,429,0
62600,500,3.67,429,0
62700,500,2.61,429,0
62800,500,1.99,429,0
62900,500,5.85,429,0
63000,500,8.08,429,0
63100,500,1.10,429,0
63200,500,20.25,429,0
63300,500,5.70,429,0
63400,500,3.81,429,0
63500,500,1.56,429,0
63600,500,3.12,429,0
63700,500,4.32,429,0
63800,500,4.80,429,0
63900,500,4.04,429,0
64000,500,1.76,429,0
64100,500,2.99,429,0
64200,500,3.72,429,0
64300,500,1.96,429,0
64400,500,3.79,429,0
64500,500,3.84,429,0
64600,500,4.66,429,0
64700,500,1.38,429,0
64800,500,2.91,429,0
64900,500,1.60,429,0
65000,500,1.43,429,0
65100,500,1.85,429,0
65200,500,5.17,429,0
65300,500,3.78,429,0
65400,500,2.06,429,0
65500,500,2.16,429,0
