seq,concurrency,latency_ms,status,ok
889,100,433.98,200,1
890,100,429.96,200,1
891,100,433.63,200,1
892,100,608.83,200,1
893,100,425.64,200,1
894,100,606.10,200,1
895,100,424.19,200,1
896,100,590.53,200,1
897,100,858.91,200,1
898,100,99.95,200,1
899,100,544.27,200,1
900,100,546.76,200,1
901,100,503.42,200,1
902,100,509.26,200,1
903,100,839.76,200,1
904,100,502.86,200,1
905,100,505.04,200,1
906,100,502.80,200,1
907,100,142.61,200,1
908,100,502.70,200,1
909,100,502.57,200,1
910,100,501.89,200,1
911,100,509.37,200,1
912,100,509.06,200,1
913,100,499.97,200,1
914,100,510.73,200,1
915,100,505.14,200,1
916,100,476.02,200,1
917,100,476.12,200,1
918,100,476.15,200,1
919,100,877.71,200,1
920,100,483.80,200,1
921,100,470.82,200,1
922,100,470.50,200,1
923,100,475.00,200,1
924,100,487.07,200,1
925,100,635.56,200,1
926,100,583.61,200,1
927,100,564.94,200,1
928,100,575.98,200,1
929,100,631.07,200,1
930,100,618.26,200,1
931,100,581.85,200,1
932,100,578.93,200,1
933,100,578.48,200,1
934,100,477.29,200,1
935,100,578.89,200,1
936,100,578.82,200,1
937,100,116.51,200,1
938,100,477.20,200,1
939,100,824.52,200,1
940,100,574.87,200,1
941,100,826.31,200,1
942,100,577.00,200,1
943,100,555.63,200,1
944,100,531.40,200,1
945,100,508.76,200,1
946,100,829.53,200,1
947,100,548.42,200,1
948,100,552.11,200,1
949,100,500.55,200,1
950,100,500.62,200,1
951,100,551.77,200,1
952,100,548.52,200,1
953,100,592.68,200,1
954,100,548.57,200,1
955,100,827.17,200,1
956,100,547.77,200,1
957,100,582.95,200,1
958,100,582.64,200,1
959,100,584.69,200,1
960,100,544.67,200,1
961,100,514.38,200,1
962,100,245.62,200,1
963,100,505.95,200,1
964,100,505.95,200,1
965,100,508.91,200,1
966,100,516.84,200,1
967,100,514.16,200,1
968,100,513.71,200,1
969,100,579.25,200,1
970,100,579.72,200,1
971,100,578.99,200,1
972,100,519.77,200,1
973,100,516.44,200,1
974,100,521.93,200,1
975,100,516.29,200,1
976,100,513.70,200,1
977,100,513.75,200,1
978,100,513.44,200,1
979,100,513.41,200,1
980,100,513.16,200,1
981,100,513.06,200,1
982,100,529.52,200,1
983,100,563.01,200,1
984,100,574.90,200,1
985,100,171.72,200,1
986,100,574.70,200,1
987,100,562.54,200,1
988,100,562.67,200,1
989,100,574.36,200,1
990,100,561.90,200,1
991,100,562.30,200,1
992,100,562.32,200,1
993,100,559.44,200,1
994,100,454.51,200,1
995,100,403.22,200,1
996,100,402.51,200,1
997,100,389.54,200,1
998,100,717.45,200,1
999,100,466.89,200,1
1000,100,466.58,200,1
1001,100,495.83,200,1
1002,100,466.77,200,1
1003,100,451.46,200,1
1004,100,466.69,200,1
1005,100,466.38,200,1
1006,100,466.46,200,1
1007,100,198.15,200,1
1008,100,737.60,200,1
1009,100,498.13,200,1
1010,100,466.47,200,1
1011,100,222.13,200,1
1012,100,216.68,200,1
1013,100,496.34,200,1
1014,100,493.16,200,1
1015,100,219.44,200,1
1016,100,494.50,200,1
1017,100,164.86,200,1
1018,100,489.59,200,1
1019,100,490.15,200,1
1020,100,488.27,200,1
1021,100,511.76,200,1
1022,100,490.52,200,1
1023,100,508.96,200,1
1024,100,479.83,200,1
1025,100,392.19,200,1
1026,100,395.78,200,1
1027,100,395.79,200,1
1028,100,380.59,200,1
1029,100,380.64,200,1
1030,100,351.57,200,1
1031,100,396.18,200,1
1032,100,380.92,200,1
1033,100,397.24,200,1
1034,100,394.46,200,1
1035,100,395.28,200,1
1036,100,389.98,200,1
1037,100,369.97,200,1
1038,100,369.15,200,1
1039,100,348.68,200,1
1040,100,391.94,200,1
1041,100,367.84,200,1
1042,100,361.80,200,1
1043,100,361.45,200,1
1044,100,372.77,200,1
1045,100,361.58,200,1
1046,100,367.45,200,1
1047,100,367.37,200,1
1048,100,361.71,200,1
1049,100,367.24,200,1
1050,100,369.71,200,1
1051,100,358.47,200,1
1052,100,381.98,200,1
1053,100,369.00,200,1
1054,100,382.45,200,1
1055,100,636.63,200,1
1056,100,382.59,200,1
1057,100,348.56,200,1
1058,100,343.94,200,1
1059,100,343.94,200,1
1060,100,358.00,200,1
1061,100,348.07,200,1
1062,100,427.93,200,1
1063,100,427.83,200,1
1064,100,422.60,200,1
1065,100,436.62,200,1
1066,100,695.12,200,1
1067,100,423.52,200,1
1068,100,433.94,200,1
1069,100,385.92,200,1
1070,100,381.42,200,1
1071,100,385.80,200,1
1072,100,401.70,200,1
1073,100,401.71,200,1
1074,100,381.84,200,1
1075,100,401.68,200,1
1076,100,405.20,200,1
1077,100,401.78,200,1
1078,100,406.09,200,1
1079,100,380.75,200,1
1080,100,401.08,200,1
1081,100,377.89,200,1
1082,100,396.09,200,1
1083,100,384.24,200,1
1084,100,348.24,200,1
1085,100,123.95,200,1
1086,100,332.19,200,1
1087,100,434.52,200,1
1088,100,415.81,200,1
1089,100,348.00,200,1
1090,100,346.65,200,1
1091,100,347.51,200,1
1092,100,433.26,200,1
1093,100,455.98,200,1
1094,100,421.89,200,1
1095,100,421.77,200,1
1096,100,421.78,200,1
1097,100,421.65,200,1
1098,100,421.65,200,1
1099,100,406.29,200,1
1100,100,397.89,200,1
1101,100,391.33,200,1
1102,100,359.13,200,1
1103,100,391.16,200,1
1104,100,397.17,200,1
1105,100,391.12,200,1
1106,100,397.32,200,1
1107,100,398.36,200,1
1108,100,389.44,200,1
1109,100,368.09,200,1
1110,100,362.09,200,1
1111,100,369.09,200,1
1112,100,369.10,200,1
1113,100,360.84,200,1
1114,100,416.19,200,1
1115,100,360.78,200,1
1116,100,359.22,200,1
1117,100,593.71,200,1
1118,100,360.33,200,1
1119,100,359.13,200,1
1120,100,588.63,200,1
1121,100,105.81,200,1
1122,100,426.95,200,1
1123,100,426.55,200,1
1124,100,412.96,200,1
1125,100,410.08,200,1
1126,100,405.01,200,1
1127,100,406.73,200,1
1128,100,406.93,200,1
1129,100,443.06,200,1
